Fitness,Log_Likelihood_Value,Mean_Fitness,Kappa_Value,Inference_Time
-0.006885793110245578,-20.81428789019768,,,
-0.0332309456287039,-23.857215501829632,,,
0.05312930163892844,-25.500149004735512,,,
-0.06491173124010498,-19.95692177598664,,,
0.003983614395175284,-23.49823834369088,,,
-0.018884146807209172,-22.089956929160266,,,
-0.1719108797339868,-15.833735948933395,,,
0.022678620333512457,-21.151256786359568,,,
-0.09436991702326573,-17.8388529772544,,,
0.08368833372555347,-31.603364933343666,,,
-0.20666162020749512,-16.12012036546502,,,
-0.14173898703389362,-16.163606331152454,,,
-0.025353830588518072,-21.1293684023751,,,
-0.39539546879507603,-13.93500646983517,,,
-0.04198141154599105,-21.432259953015127,,,
-0.13008152000244075,-16.797864312396406,,,
-0.14149231957360492,-18.995703754706717,,,
-0.08232550222607266,-20.20851668772471,,,
-0.26909253081283696,-14.592829526749252,,,
-0.06400689429567127,-18.724754287674678,,,
-0.0646780052733278,-19.008846119885906,,,
0.06889289119489989,-25.213823036029588,,,
0.09566001221004569,-28.471952528728963,,,
-0.03796908608375036,-22.56325077784419,,,
0.05899026984394639,-25.075455726460795,,,
-0.3865144134056755,-14.514770561666722,,,
0.011054061699896572,-21.435527207838202,,,
0.08607478942585574,-24.834777284403764,,,
0.021058130481978236,-23.995505000788594,,,
-0.0022551229738547547,-22.230761087570638,,,
-0.11281525758074956,-18.611306057754522,,,
-0.07742303838536502,-19.089864022979132,,,
-0.10690271878833013,-17.89355024678967,,,
0.007784716780934405,-21.726533005502993,,,
0.05918460037678676,-27.81722034260766,,,
-0.02157120254761624,-20.040589388206158,,,
-0.28514648812124366,-16.193660191373915,,,
0.15049920311803036,-39.88884174914017,,,
-0.1878178635754341,-16.117394969928416,,,
-0.4118384616712791,-13.462916632163406,,,
0.11942109021037615,-29.170299231866483,,,
0.06313005565821815,-26.436694170966636,,,
-0.021695261253151563,-20.02600102740478,,,
0.07067019558367824,-28.721733984341583,,,
-0.0007817034639786311,-21.5317218665652,,,
-0.10960929290655685,-17.778437611063733,,,
-0.024081668474770623,-18.522858161473085,,,
-0.21398557550370814,-15.986667754483484,,,
-0.09620785867489452,-18.339881763774372,,,
-0.1655821331965561,-16.312211204538755,,,
-0.09721430565296095,-19.160405398634932,,,
0.08724743840701073,-27.13869100602993,,,
-0.1241673463610579,-17.213435204643865,,,
0.0009012444756356554,-20.102540972649116,,,
-0.3325376288746895,-14.797831270180016,,,
-0.13852951608303551,-17.44358109274359,,,
0.040207489698714974,-24.19755545412525,,,
0.07500443930461316,-27.140507764365577,,,
0.05476826130128803,-26.891373057711004,,,
0.07212465668836561,-29.44931802330773,,,
-0.143168671274353,-15.77935999429383,,,
-0.16972020553337935,-17.1512495550555,,,
-0.4631643937312075,-14.080180125731896,,,
-0.06897083674583723,-18.992779766231763,,,
-0.04326307407671798,-18.382821970315227,,,
-0.03757399968796972,-19.960512426785847,,,
-0.0853789657164712,-17.207825251197402,,,
0.043161523773219135,-23.346092165509724,,,
0.0013466223882006652,-23.769851031604716,,,
-0.013192798429341923,-21.664133956685596,,,
-0.11755277902234937,-16.450405542025717,,,
-0.038052485005810634,-18.793450143688528,,,
-0.06656104124838082,-19.58003346211472,,,
-0.05784906850431315,-21.889648330933397,,,
0.027519470362610526,-27.02873790163961,,,
-0.03702086642930727,-19.001551907863966,,,
-0.23430200067643525,-16.907126152757264,,,
-0.050896231719342634,-19.14479473971064,,,
0.018487970146610397,-21.45890468762849,,,
-0.07774761572747456,-18.14995747553113,,,
-0.015464437618972846,-22.073506004353984,,,
-0.0782197787653803,-18.98279145049097,,,
0.11807156954285015,-26.599192100017593,,,
-0.019100238155099307,-21.579148657359454,,,
-0.03719228900654325,-19.84035812218438,,,
0.0803609831250391,-27.519055422965412,,,
0.05548055764907339,-24.211823010036497,,,
-0.07483515118280806,-22.599376674168422,,,
0.062430323518894375,-27.491387024436133,,,
0.03087932902717476,-24.299948760656886,,,
-0.02392859184155012,-23.186636182410968,,,
-0.05209003283602667,-19.436247024333138,,,
-0.2782335896811295,-15.977635207762123,,,
-0.055614891833546176,-20.500026376199845,,,
-0.020614085559135,-19.680585981050996,,,
-0.11206038187746735,-17.51798667044811,,,
0.10607640348063359,-32.94588383378472,,,
-0.06369447704354854,-19.72045543807689,,,
-0.24624553745905978,-15.423212325146512,,,
-0.10213215699244545,-17.450305427358867,,,
-0.09180772462500308,-21.286409049159566,,,
-0.06356238501547408,-18.94663073542846,,,
-0.1317245942558953,-15.709868779867485,,,
-0.020096653545228462,-23.218982171340045,,,
-0.3262663712131131,-14.632987910677603,,,
-0.12239142894650051,-17.541218751258636,,,
-0.008969658624176273,-20.19404521972001,,,
-0.10356401911869763,-17.38563191237134,,,
0.0482373663216054,-25.070084217029404,,,
0.03351307414670619,-23.377600675369926,,,
-0.12995483853830503,-18.825062653228176,,,
-0.3897495242510264,-14.08248920077316,,,
0.07513258457158582,-24.19273805963338,,,
0.09765589922777536,-31.873041688074174,,,
-0.2671517769085882,-16.1807664867511,,,
-0.0026549191128956923,-21.147208817520227,,,
0.02075512375473616,-22.584690602940732,,,
-0.23174953635933793,-17.336989451997283,,,
-0.08994643713005292,-17.430283965133928,,,
0.09509716575424397,-33.041913326891105,,,
-0.012965618427375872,-21.07412251914286,,,
-0.11040062769614241,-17.937535644580446,,,
0.08105483506139541,-26.658082450642265,,,
-0.12268084971283946,-17.88813040687853,,,
-0.28545360971644906,-15.283057372683466,,,
0.10299637727694409,-27.50893573372423,,,
-0.11769667926426837,-17.88392701240661,,,
-0.060931713983314754,-19.331587976565665,,,
0.11127989799723423,-29.718258938557053,,,
0.0051709576440348536,-21.217113936238,,,
-0.05575471969874861,-18.581726869843084,,,
-0.12087852985112152,-18.236391146180665,,,
0.014930287849113716,-21.897338627605038,,,
0.19310851769016796,-38.5811162516425,,,
-0.1312192546634745,-18.480457558999646,,,
-0.16116486522411314,-18.516961043720443,,,
-0.017165921780135877,-20.65315412417708,,,
-0.14469104173369896,-17.16402763161023,,,
-0.04694124634031655,-20.558749801576713,,,
-0.05816425519605643,-19.22371348334902,,,
0.021083621355871423,-22.813880186931527,,,
0.0073477051280598235,-21.26986099781456,,,
-0.030692565439593315,-22.592549572530345,,,
0.10095552044816816,-25.96423376799649,,,
-0.1403409994711777,-16.065464152545967,,,
-0.02407346604457415,-22.063678189830515,,,
-0.016259628316359857,-22.47592635196108,,,
-0.2287666839421974,-14.915556451605362,,,
-0.17630865115755226,-16.554757860031174,,,
-0.11468935003357854,-17.297342167356,,,
-0.12035870021364052,-17.991150525816106,,,
0.09834226913416454,-28.905237215951374,,,
-0.014609853914017977,-20.527828163307305,,,
0.2945800704075754,-114.83486321367252,,,
-0.11136955409622429,-18.09291452067379,,,
-0.058358629350553075,-17.899959894353966,,,
0.21928105083353933,-35.9046998520438,,,
-0.1537898984514724,-18.779245057978724,,,
0.1986797548117335,-62.07444784735155,,,
-0.5649976643262896,-13.868060695053874,,,
-0.167265787512783,-18.18303584306869,,,
0.12851197440947984,-27.183506385485156,,,
0.12800404583567765,-33.784295912313254,,,
-0.021879215841606025,-21.091135171224884,,,
-0.11185588864620773,-19.275744735413497,,,
-0.056577641249071206,-18.559916932284523,,,
0.009165842299342584,-21.96351732850446,,,
-0.026579924351000775,-23.473112255232955,,,
0.07902331422348026,-29.673112829858994,,,
-0.13636641748572134,-18.69065900769055,,,
0.022543411495986126,-25.76395724957346,,,
0.11372191974955073,-39.01293712173727,,,
0.3158332557426783,-163.32391027445874,,,
0.036479603783788825,-23.617319512159543,,,
0.028500385372440453,-22.759127511219077,,,
-0.19119603829672444,-17.04087156656347,,,
-0.21870887212889717,-16.552955187702686,,,
-0.623548265632671,-15.084281873414692,,,
0.01347143942492373,-28.172132920627828,,,
0.17922566287010974,-38.86809825292414,,,
-0.08143890959915763,-18.47806140034558,,,
-0.3842740466507013,-14.554009638044977,,,
-0.02049466072554,-22.275580969122434,,,
-0.0970413151618868,-18.053287406020434,,,
-0.11968423620924182,-17.33301730296682,,,
0.1511541806916474,-31.700953461279532,,,
0.10343828732521251,-31.281506118893365,,,
0.13690078165116062,-39.77657589744988,,,
-0.1941323106818682,-15.947610918066193,,,
0.0029674036692583267,-22.806941573056243,,,
-0.16307054477458002,-17.176518232055187,,,
0.07032593364111567,-26.924106019098122,,,
-0.15453266512443323,-17.14933987173976,,,
0.09867221575484443,-30.356443755448396,,,
0.013970515482079981,-19.526875320718094,,,
-0.00472922300884493,-22.84374902973383,,,
-0.30331126761981714,-15.875668910450372,,,
0.04755022159876288,-24.871768605776435,,,
-0.23166821794238707,-15.83851648361794,,,
-0.24460753565748997,-15.133403593069342,,,
-0.13728543599430298,-17.038084399046728,,,
0.18424223533141929,-40.78446053414794,,,
-0.07545068144146724,-20.492362741818393,,,
-0.10670638324392469,-17.709683823931925,,,
0.04031321085471365,-26.2973447285496,,,
0.2313357636384525,-46.40391972764022,,,
-0.12074760223238339,-18.02689297159489,,,
-0.1598025629229993,-18.022838397767085,,,
-0.18180264999469328,-16.727553221087533,,,
-0.04305588627660842,-18.91076848709284,,,
0.14970963685178273,-36.675002611143164,,,
-0.06767038653119596,-19.386942419548053,,,
-0.0794440432930295,-18.753611573091675,,,
-0.20487724921073636,-18.086418975102386,,,
-0.12525066898346734,-15.811613843595445,,,
0.11328916484409604,-27.90022366041709,,,
0.013435170721269356,-24.058721685254202,,,
0.022565804879403743,-25.092241526703507,,,
-0.25431195942554913,-15.850257653424624,,,
0.041849201196019516,-23.83606232884231,,,
0.006771257364743574,-22.14998324964824,,,
0.12881585309273294,-29.689797058532903,,,
0.07299661191672974,-25.190882263250124,,,
-0.05536047127420762,-19.846959657656356,,,
-0.009436781792959006,-21.090757737476583,,,
0.01590568594556849,-24.067947144167626,,,
-0.048300139156176314,-23.16028508747202,,,
-0.10818477033681176,-19.32487842877884,,,
0.07942868629344621,-31.36837431748992,,,
0.22441350831058385,-63.47073285033301,,,
-0.04819522956909199,-19.905836260083298,,,
0.1599322585165012,-33.77810308323051,,,
-0.08854665918460372,-17.590884027599834,,,
-0.06665897517285466,-18.157547583042888,,,
-0.06914902264261913,-21.859219413691378,,,
-0.10803098434880823,-18.943353839259817,,,
0.08173917706322582,-28.334569789125016,,,
0.09568654078608055,-29.45779868018628,,,
-0.6143127594045884,-14.06889673465309,,,
0.02883833555871067,-22.431441643588922,,,
-0.021788883523194916,-20.37805326888627,,,
0.16498133757105077,-34.33357885970834,,,
-0.15185249875117035,-16.302271699528347,,,
-0.06819179303700486,-19.64859231058822,,,
0.09835862250893403,-27.808528721276897,,,
0.06353913873281232,-26.76470776663913,,,
0.14351528042717596,-33.988779909192125,,,
-0.2137005770254153,-15.603804959679728,,,
-0.14113045579553804,-17.40390392448425,,,
0.014819619989739392,-23.613379846482893,,,
-0.2328682335705906,-14.576833389258038,,,
0.006444319062545221,-25.26990743531293,,,
0.07294590844231644,-25.589354605610367,,,
0.025150113619096498,-22.066420562242477,,,
-0.3127101737107059,-15.98568996473444,,,
-0.08136970994474682,-18.20554495683757,,,
-0.09644401697037751,-17.277988095634775,,,
-0.03388592350809423,-20.34831402281743,,,
-0.026967015194536918,-21.855284749456988,,,
-0.04415117145536235,-18.33205419668912,,,
-0.21911364519996654,-14.960967765367279,,,
-0.307846301864088,-15.424085216991063,,,
-0.16349408628092857,-19.5082352871769,,,
-0.19639487523710486,-16.977530420735572,,,
-0.13993889711017765,-17.249674767367665,,,
-0.22499894280905494,-17.2395948336563,,,
-0.054538725726542475,-21.120379521975586,,,
-0.03810646392482565,-17.52787774412499,,,
-0.03113570813778446,-20.283281138203275,,,
-0.038570492378199935,-24.076328716583966,,,
0.02002145086134779,-22.533558684835604,,,
-0.1327818357667111,-18.53101772135608,,,
-0.12542342122766253,-16.602107193910008,,,
-0.1889031384445612,-15.411696912086281,,,
-0.07974801390590941,-20.387676820548116,,,
0.07013900303038503,-27.36848365392789,,,
0.08987464802557062,-26.054569009964275,,,
-0.010224983722759725,-21.455498582907868,,,
-0.07521042372747315,-19.660725985907767,,,
0.008251051877841569,-27.61841484196567,,,
-0.09772937958458437,-18.402116368420888,,,
-0.2378230108949113,-16.11934874952988,,,
0.03235171761453087,-22.606369697013204,,,
-0.1259251898802115,-18.50278719607134,,,
-0.25120650916946,-14.815573337551797,,,
-0.059215749873670134,-18.608222489877825,,,
-0.18991120302990738,-17.164006362063216,,,
-0.05884335152096922,-18.30960428257362,,,
-0.16442080426089783,-15.900600166952135,,,
-0.061715841751819864,-19.639908359371532,,,
-0.13216407392295182,-17.895179041287054,,,
-0.04636503880214239,-19.651113046161125,,,
0.022446833099473852,-23.77303327290532,,,
-0.032985889976857745,-21.31493321803497,,,
-0.052388308180381475,-19.455338350194285,,,
0.06546579515543861,-27.63890655911283,,,
-0.2643160357396507,-15.943808221295438,,,
-0.05728982974887968,-17.79276193617496,,,
0.08377420411352508,-29.66150214697864,,,
0.0324449774483836,-23.588566602901878,,,
0.10481094557779717,-28.108520375076953,,,
-0.18925590133094994,-16.67384244751824,,,
0.06467926000833163,-23.371846889990227,,,
-0.09762332741053836,-17.24972991983674,,,
0.06709728507543512,-24.233757388187176,,,
-0.02491703668348739,-22.123275238687963,,,
0.05248961414684438,-25.91506652023055,,,
-0.1393884672975354,-16.52801199183659,,,
-0.027058189982658378,-18.297820114967234,,,
-0.26659700611524084,-15.57468842923819,,,
-0.004118425627090443,-27.35273084529178,,,
0.021242727184509813,-22.309945924778766,,,
-0.08232166895369221,-18.468327958126782,,,
0.060142925251102396,-29.006011400083885,,,
-0.011235061174318042,-21.317511627021563,,,
-0.010942576846873216,-22.27055042062007,,,
0.013909512949239922,-25.468724464147716,,,
-0.11917471439639937,-21.78000314096089,,,
0.044344605362548285,-24.569107464849047,,,
-0.004070662041377449,-21.004015369657036,,,
-0.003514012501324679,-24.022359154448854,,,
-0.07610925994095126,-20.3929349811925,,,
-0.06396082987633173,-18.99896923424614,,,
-0.15968906817685552,-17.812938228120736,,,
-0.0849870863661545,-17.653468589398752,,,
0.047803295759147574,-26.48148372424128,,,
-0.34153085678319783,-14.504976216400358,,,
-0.056315172003611004,-20.552058318066617,,,
0.3755160484666531,-162.40650485864683,,,
-0.052039844361888805,-19.5510762883021,,,
-0.05080312006345387,-22.052867841050745,,,
0.00785132078178335,-24.910913277099212,,,
-0.1488324148685752,-15.612573509914345,,,
-0.0154433235031479,-19.8485798006936,,,
-0.001152617153490869,-22.146706255360353,,,
-0.12896966856032469,-17.09862328820994,,,
0.10235748471112013,-32.76773823232863,,,
0.0029272959263718433,-22.31631441085732,,,
0.09757873268605939,-29.003601249682788,,,
-0.01811944675383073,-20.239370101393696,,,
0.07362201954165752,-26.03945939001526,,,
-0.03957440628829911,-20.925269230565366,,,
0.31745170629315334,-122.57958745401893,,,
0.12083023989417174,-29.05285586587195,,,
0.11346241938810353,-39.219897725544136,,,
0.0024167899486289826,-20.56838739411045,,,
-0.2328704241855006,-15.183319595588927,,,
-0.09716671521802372,-18.957983040099247,,,
0.03145397123147083,-25.597148848555467,,,
0.0053168990708982716,-19.57123969752394,,,
-0.07694719134330609,-17.53670408321486,,,
-0.14839756815726868,-16.79983615011563,,,
-0.23026204493162875,-17.81818920247226,,,
-0.06827395877726848,-21.814767766247172,,,
0.06387350938508785,-27.66484273269497,,,
0.060023652070033524,-26.74926200800237,,,
0.02144252218901823,-23.234615723013935,,,
-0.10916608437928992,-17.4709692597139,,,
-0.008564158384481943,-20.049017101567888,,,
-0.059117112182847056,-19.89630089885581,,,
